Id,Label,In-Degree,Out-Degree,Degree,Modularity Class,PageRank,Component ID,Eccentricity,Closeness Centrality,Betweenness Centrality
http://www.thegeneticgenealogist.com,The Genetic Genealogist,2,0,2,18,0.0018124650333589513,0,0.0,0.0,0.0
http://www.portfolioprobe.com/blog,Portfolio Probe,1,0,1,20,0.0018284174286464807,0,0.0,0.0,0.0
http://eagereyes.org,eagereyes,6,13,19,6,0.0025459517170052623,0,1.0,1.0,473.4166666666667
http://blog.stodden.net,Victoria Stodden,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.serialmapper.com,Serial Mapper,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://timmanns.blogspot.com,Blog by Tim Manns (data mining blog),1,0,1,14,0.0019735226960698846,0,0.0,0.0,0.0
http://thegenesherpa.blogspot.com,http://thegenesherpa.blogspot.com,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://iitstatwizards.blogspot.com,http://iitstatwizards.blogspot.com,1,0,1,17,0.0018737949436041122,8,0.0,0.0,0.0
http://stochastix.wordpress.com,Rod Carvalho,3,1,4,16,0.002086475866202576,0,1.0,1.0,43.0
http://www.infographicsblog.com,Infographics Blog,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.programmingr.com/taxonomy/term/14/0,http://www.programmingr.com/taxonomy/term/14/0,1,0,1,7,0.0017754932701689926,0,0.0,0.0,0.0
http://freakonometrics.blog.free.fr/index.php,Freakonometrics,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://utvbloggen.se,IT-Entreprenr Jonas Lejon,1,0,1,7,0.0016922848837735863,0,0.0,0.0,0.0
http://www.mathlesstraveled.com,The Math Less Traveled,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://nowsourcing.com,NowSourcing.Com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://using-r-project.blogspot.com,The power of R,1,0,1,7,0.001764761021490506,0,0.0,0.0,0.0
http://realizationsinbiostatistics.blogspot.com,Realizations in Biostatistics,3,16,19,7,0.003274525640382104,0,3.0,1.6333333333333333,1114.1666666666667
http://www.quantumforest.com,Quantum Forest,1,10,11,9,0.0016258392368713403,0,6.0,3.7625,25.833333333333332
http://lovestats.wordpress.com,The LoveStats Blog,3,0,3,14,0.0024526114895333673,0,0.0,0.0,0.0
http://opticalimaging.org/OISblog,OISblog,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://neomam.com,Neo Mam Infographic Agency,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.johnmyleswhite.com,John Myles White,2,0,2,22,0.0017321460912615772,0,0.0,0.0,0.0
http://www.theusrus.de/blog,Statistical Graphics and more,1,6,7,6,0.0016700608518722898,0,6.0,3.580357142857143,0.0
http://www.straightstatistics.org,http://www.straightstatistics.org,1,0,1,26,0.0017012303427699094,0,0.0,0.0,0.0
http://www.pandasthumb.org,http://www.pandasthumb.org,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://nextgenseq.blogspot.com,Next-Gen Sequencing,3,0,3,18,0.0017615170138935172,0,0.0,0.0,0.0
http://haldanessieve.org,Haldane's Sieve,1,0,1,18,0.0016742661226516434,0,0.0,0.0,0.0
http://understandinguncertainty.org,Understanding Uncertainty,5,7,12,6,0.002365442597336874,0,6.0,3.9152542372881354,124.0
http://laurent-duval.blogspot.com,La vertu d'un LA The virtue of an A - A fortunate hive,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://suksmono.wordpress.com,http://suksmono.wordpress.com,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.joelertola.com/grfx/index.html,http://www.joelertola.com/grfx/index.html,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://brainstat.blogspot.com,brain + map + statistics,2,4,6,13,0.001645021111233638,0,8.0,5.567796610169491,87.25
http://blog.diegovalle.net,Diego Valle's Blog,1,0,1,7,0.00172829542204014,0,0.0,0.0,0.0
http://infographer.ru/en,Infographer    .,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.westwood.edu/programs/school-of-design/visual-communications,http://www.westwood.edu/programs/school-of-design/visual-communications,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.r-chart.com,R-Chart,1,0,1,7,0.0017754932701689926,0,0.0,0.0,0.0
http://myreckonings.com/wordpress,Dead Reckonings,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://blog.revolutionanalytics.com,Revolutions,6,0,6,7,0.002724419069189667,0,0.0,0.0,0.0
http://nsaunders.wordpress.com,What You're Doing Is Rather Desperate,1,0,1,22,0.0017078367082485604,0,0.0,0.0,0.0
http://www.neurevolution.net,Neurevolution,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://hunch.net,Machine Learning (Theory),6,9,15,15,0.0037135542826803145,0,6.0,3.7542372881355934,1108.3333333333333
http://www.statschat.org.nz,Stats Chat,4,24,28,26,0.002815014098188658,0,6.0,3.51271186440678,1293.6666666666667
http://thegenomefactory.blogspot.com.au,The Genome Factory,1,0,1,18,0.0016742661226516434,0,0.0,0.0,0.0
http://spectralholes.blogspot.com,Spectral Holes,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://fivethirtyeight.blogs.nytimes.com,FiveThirtyEight,3,0,3,26,0.0021616251381390322,0,0.0,0.0,0.0
http://hackmap.blogspot.com,Bio and Geo Informatics,1,0,1,18,0.0019121227711911977,0,0.0,0.0,0.0
http://lousodrome.net/blog,http://lousodrome.net/blog,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://quomodocumque.wordpress.com,Quomodocumque,1,0,1,15,0.0018250277074281286,0,0.0,0.0,0.0
http://electronsandholes.blogspot.com,Electrons and holes,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://statsblogs.com,http://statsblogs.com,2,0,2,9,0.0024334509614149,0,0.0,0.0,0.0
http://robinryder.wordpress.com,Robin Ryder's blog,1,0,1,9,0.0018779276752729393,0,0.0,0.0,0.0
http://permut.wordpress.com,Permutations,2,6,8,9,0.00387360326074265,0,6.0,3.9237288135593222,581.0
http://news.bbc.co.uk/1/hi/magazine/7883619.stm,http://news.bbc.co.uk/1/hi/magazine/7883619.stm,1,0,1,6,0.001888767360703572,0,0.0,0.0,0.0
http://blogs.sas.com/sasdummy,The SAS Dummy,1,0,1,14,0.0018498464076700293,0,0.0,0.0,0.0
http://www.statisticsblog.com,Probability and statistics blog,1,0,1,26,0.0017127663164699975,0,0.0,0.0,0.0
http://migration.wordpress.com,Migrations,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://www.iq.harvard.edu/blog/sss,Social Science Statistics Blog,3,0,3,9,0.0023894851789383123,0,0.0,0.0,0.0
http://fabricebaudoin.wordpress.com,Research and Lecture notes,1,3,4,15,0.0017974868608424662,0,1.0,1.0,42.0
http://www.jamesandthegiantcorn.com,James and the Giant Corn,1,0,1,18,0.0016742661226516434,0,0.0,0.0,0.0
http://core-genomics.blogspot.com,CoreGenomics,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://rbaltman.wordpress.com,Building confidence.,1,0,1,22,0.0016258392368713403,0,0.0,0.0,0.0
http://stataccess.blogspot.com,Access to Statistics,0,15,15,7,0.0016015298538583234,0,1.0,1.0,0.0
http://blogs.forbes.com/naomirobbins,Effective Graphs,1,0,1,7,0.0017754932701689926,0,0.0,0.0,0.0
http://www.wallstats.com,http://www.wallstats.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://fseoane.net/blog,http://fseoane.net/blog,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.drewconway.com/zia,Zero Intelligence Agents,1,0,1,22,0.0017078367082485604,0,0.0,0.0,0.0
http://www.dataminingblog.com,http://www.dataminingblog.com,2,0,2,14,0.0018772853543271633,0,0.0,0.0,0.0
http://sayitvisually.com,http://sayitvisually.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.statalgo.com,statalgo,0,0,0,8,0.0016015298538583234,9,0.0,0.0,0.0
http://www.statsblogs.com,Statistics Blogs @ StatsBlogs.com,15,0,15,9,0.007589016938722009,0,0.0,0.0,0.0
http://ongenetics.blogspot.com,On Genetics,1,0,1,18,0.0016742661226516434,0,0.0,0.0,0.0
http://www.chartsmapsdiagrams.com,http://www.chartsmapsdiagrams.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://rsnippets.blogspot.com,R snippets,0,3,3,9,0.0016015298538583234,0,1.0,1.0,0.0
http://bpchesney.org,bpchesney.org,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://two-n.com,http://two-n.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://christophergandrud.blogspot.com,Christopher Gandrud,0,9,9,9,0.0016015298538583234,0,1.0,1.0,0.0
http://tm.durusau.net,Another Word For It,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://bogumilkaminski.home.pl/index.php,http://bogumilkaminski.home.pl/index.php,1,0,1,9,0.002055305003434638,0,0.0,0.0,0.0
http://brainchronicle.blogspot.com,Brain Chronicle,0,5,5,18,0.0016015298538583234,0,1.0,1.0,0.0
http://simplecomplexity.net,http://simplecomplexity.net,2,0,2,6,0.0018016166664975644,0,0.0,0.0,0.0
http://www.databison.com,Excel & VBA - Databison,1,0,1,6,0.0016700608518722898,0,0.0,0.0,0.0
http://r4stats.com,r4stats.com,0,2,2,9,0.0016015298538583234,0,1.0,1.0,0.0
http://newswithnumbers.com,News With Numbers,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://datajournalists.org,http://datajournalists.org,1,0,1,9,0.0019418612160405592,0,0.0,0.0,0.0
http://simplystatistics.org,http://simplystatistics.org,8,0,8,9,0.004138115682280495,0,0.0,0.0,0.0
http://gilkalai.wordpress.com,Combinatorics and more,3,9,12,15,0.002366392781974115,0,6.0,3.7415254237288136,622.3333333333335
http://www.97thfloor.com/social-media/infographics,http://www.97thfloor.com/social-media/infographics,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.johndcook.com/blog,The Endeavour,14,0,14,9,0.0042292417299820044,0,0.0,0.0,0.0
http://www.linkedin.com/in/keithrobison,http://www.linkedin.com/in/keithrobison,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://www.funnelinc.com,http://www.funnelinc.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://scienceinthesands.blogspot.com,Science in the Sands,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://normaldeviate.wordpress.com,http://normaldeviate.wordpress.com,6,7,13,9,0.004466172039668481,0,6.0,2.7966101694915255,5275.0
http://abbottanalytics.blogspot.com,Data Mining and Predictive Analytics,1,4,5,14,0.001750519786145347,0,1.0,1.0,8.0
http://statbandit.wordpress.com,Stat Bandit,0,6,6,9,0.0016015298538583234,0,6.0,3.6202531645569622,0.0
http://www.johngrimwade.com,http://www.johngrimwade.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://mathpages.blogspot.com,Math Pages Blog,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://to-cs.blog.sohu.com,Compressive Sensing,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://visualmethods.blogspot.com,http://visualmethods.blogspot.com,1,8,9,6,0.0016700608518722898,0,7.0,4.214285714285714,4.0
http://robjhyndman.com,Rob J Hyndman,2,0,2,22,0.0017321460912615772,0,0.0,0.0,0.0
http://lewko.wordpress.com,Lewko's blog,1,1,2,15,0.0021186470268376345,0,1.0,1.0,0.0
http://nicolasrapp.com,nicolasrapp.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.flowingdata.com,http://www.flowingdata.com,14,0,14,6,0.00391896317038311,0,0.0,0.0,0.0
http://harvestimaging.com/blog,Harvest Imaging Blog,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://gettinggeneticsdone.blogspot.com,Getting Genetics Done,4,0,4,18,0.002168267610706603,0,0.0,0.0,0.0
http://brainwindows.wordpress.com,Brain Windows,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.cerebralmastication.com,Cerebral Mastication,3,0,3,7,0.0020450312921914122,0,0.0,0.0,0.0
http://blog.informationgeometry.org,Computational Information Geometry Wonderland,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://blog.malde.org,http://blog.malde.org,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://ftalphaville.ft.com,http://ftalphaville.ft.com,1,0,1,9,0.0017527882370504282,0,0.0,0.0,0.0
http://www.smartdraw.com,http://www.smartdraw.com,1,0,1,6,0.0016700608518722898,0,0.0,0.0,0.0
http://infographiclabs.com,Infographic Labs,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://my.biotechlife.net,My Biotech Life,1,0,1,18,0.0016742661226516434,0,0.0,0.0,0.0
http://planetr.stderr.org,http://planetr.stderr.org,1,0,1,7,0.002336070108203145,0,0.0,0.0,0.0
http://www.cros-portal.eu/frontpage,http://www.cros-portal.eu/frontpage,1,0,1,7,0.0016922848837735863,0,0.0,0.0,0.0
http://www.kimberleycrofts.com,http://www.kimberleycrofts.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.massgenomics.org,MassGenomics,2,0,2,18,0.00304646046916026,0,0.0,0.0,0.0
http://blog.i2pi.com,http://blog.i2pi.com,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.braintapper.com,http://www.braintapper.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.sciencebasedmedicine.org,Science-Based Medicine,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.andrewgelman.com/blog,http://www.andrewgelman.com/blog,3,0,3,9,0.0027739730756725757,0,0.0,0.0,0.0
http://dataminingblog.com,Data Mining Research,1,0,1,14,0.0019735226960698846,0,0.0,0.0,0.0
http://update.snd.org,http://update.snd.org,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://societytosupressthecorrelationcoefficient.wordpress.com,The Society for the Suppression of the Correlation Coefficient,2,2,4,9,0.0034994435225886695,0,7.0,4.920833333333333,0.0
http://11011110.livejournal.com,http://11011110.livejournal.com,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.homolog.us/blogs,Homologus,1,19,20,18,0.0016258392368713403,0,3.0,1.6382978723404256,12.333333333333332
http://blog.echen.me,http://blog.echen.me,1,0,1,22,0.0016258392368713403,0,0.0,0.0,0.0
http://rbresearch.wordpress.com,rbresearch,0,1,1,9,0.0016015298538583234,0,1.0,1.0,0.0
http://chandoo.org/wp,Chandoo.org - Learn Excel & Charting Online,1,0,1,6,0.0016700608518722898,0,0.0,0.0,0.0
http://www.daniel-lemire.com,http://www.daniel-lemire.com,1,0,1,22,0.0017078367082485604,0,0.0,0.0,0.0
http://physical-thought.blogspot.com,http://physical-thought.blogspot.com,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://www.medbioworld.com/postgenomics_blog,http://www.medbioworld.com/postgenomics_blog,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://www.r-bloggers.com,R-bloggers,32,0,32,9,0.017011673770041272,0,0.0,0.0,0.0
http://gianlubaio.blogspot.com,Gianluca Baio's blog,0,8,8,9,0.0016015298538583234,0,6.0,3.305439330543933,0.0
http://pleiotropy.fieldofscience.com,Pleiotropy,1,0,1,14,0.0018498464076700293,0,0.0,0.0,0.0
http://observationalepidemiology.blogspot.com,Observational Epidemiology,1,5,6,9,0.0019224391364979884,0,7.0,4.86864406779661,250.16666666666669
http://people.umass.edu/mduarte/Main/Main.html,http://people.umass.edu/mduarte/Main/Main.html,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.mikesudal.com,mikesudal,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://infonewt.com,http://infonewt.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://worldofrcraft.blogspot.com,World of R-Craft,1,0,1,7,0.001764761021490506,0,0.0,0.0,0.0
http://www.andrewgelman.com,"Statistical Modeling, Causal Inference, and Social Science",22,21,43,9,0.007929793875194097,0,5.0,2.983050847457627,7067.583333333333
http://www.computersdontsee.net,Computers don't see,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://lemire.me/blog,Daniel Lemire's blog,1,0,1,15,0.001946883886166366,0,0.0,0.0,0.0
http://botthoughts.wordpress.com,Bot Thoughts,1,2,3,9,0.002785293199306044,0,2.0,1.3333333333333333,1.0
http://michaelnielsen.org/blog,Michael Nielsen,2,0,2,15,0.002175757975766628,0,0.0,0.0,0.0
http://chartsnthings.tumblr.com,chartsnthings,2,0,2,26,0.0020221396254095744,0,0.0,0.0,0.0
http://zoonek2.free.fr/UNIX/48_R/all.html,http://zoonek2.free.fr/UNIX/48_R/all.html,1,0,1,7,0.00172829542204014,0,0.0,0.0,0.0
http://heuristically.wordpress.com,Heuristic Andrew,1,1,2,22,0.0016258392368713403,0,1.0,1.0,0.0
https://wiki.hpcc.msu.edu/display/~johnj@msu.edu,https://wiki.hpcc.msu.edu/display/~johnj@msu.edu,1,0,1,22,0.0016258392368713403,0,0.0,0.0,0.0
http://www.coolinfographics.com,Cool Infographics,2,81,83,10,0.0021573550016029106,0,2.0,1.10989010989011,386.75
http://ffctn.com,http://ffctn.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://gottwurfelt.wordpress.com,God plays dice,3,0,3,15,0.0025294381756821808,0,0.0,0.0,0.0
http://damarisbsarria.blogspot.com,How I Am Becoming An Astronaut,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://substratumseries.com,Substratum Series,1,0,1,6,0.0017679924091478266,0,0.0,0.0,0.0
http://alittleknowledge.wordpress.com,http://alittleknowledge.wordpress.com,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://statmethods.wordpress.com,statMethods blog,1,0,1,22,0.0016258392368713403,0,0.0,0.0,0.0
http://lkozma.net/blog,next big thing syndrome,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://citizen-statistician.org,Citizen-Statistician,1,3,4,9,0.0017012303427699094,0,7.0,4.5,0.0
http://dailyinfographic.com,Daily Infographic,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.datagenetics.com/blog.html,http://www.datagenetics.com/blog.html,1,0,1,26,0.0017012303427699094,0,0.0,0.0,0.0
http://dirk.eddelbuettel.com,http://dirk.eddelbuettel.com,1,0,1,22,0.0016258392368713403,0,0.0,0.0,0.0
http://visualoop.com,http://visualoop.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://viksalgorithms.blogspot.com,"R, Ruby, and Finance",0,1,1,9,0.0016015298538583234,0,1.0,1.0,0.0
https://wiki.hpcc.msu.edu/display/~johnj@msu.edu/,https://wiki.hpcc.msu.edu/display/~johnj@msu.edu/,0,0,0,11,0.0016015298538583234,10,0.0,0.0,0.0
http://trinkerrstuff.wordpress.com,TRinker's R Blog,1,2,3,9,0.002785293199306044,0,2.0,1.3333333333333333,1.0
http://www.hilarymason.com,hilarymason.com,1,0,1,26,0.0017127663164699975,0,0.0,0.0,0.0
http://blogs.abcnews.com/thenumbers,Politics  Polls,1,0,1,26,0.0017012303427699094,0,0.0,0.0,0.0
http://machinevision4users.blogspot.com,Machine Vision 4 Users,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.cscs.lsa.umich.edu/~crshalizi/weblog,http://www.cscs.lsa.umich.edu/~crshalizi/weblog,1,0,1,13,0.0019511032648603954,0,0.0,0.0,0.0
http://www.thejuliagroup.com/blog,AnnMaria's Blog,1,6,7,14,0.0017527882370504282,0,6.0,3.925,235.5
http://yetaspblog.wordpress.com,Le Petit Chercheur Illustr,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.clcngs.com,http://www.clcngs.com,1,0,1,18,0.0019121227711911977,0,0.0,0.0,0.0
http://teachingcollegemath.com,Busynessgirl,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://www.win-vector.com/blog,Win-Vector Blog,0,0,0,12,0.0016015298538583234,11,0.0,0.0,0.0
http://www.bestinfographics.co.uk,Best Infographics,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://baselinescenario.com,The Baseline Scenario,1,0,1,9,0.0017527882370504282,0,0.0,0.0,0.0
http://polylogblog.wordpress.com,the polylogblog,4,3,7,15,0.002315876509930931,0,7.0,4.720338983050848,31.166666666666675
http://infosthetics.com,http://infosthetics.com,11,0,11,6,0.003482853820409063,0,0.0,0.0,0.0
http://honglangwang.wordpress.com,Honglang Wang's Blog,0,56,56,22,0.0016015298538583234,0,4.0,2.4540059347181007,0.0
http://marchonscience.blogspot.com,Zhilin's Scientific Journey,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://blog.visual.ly,http://blog.visual.ly,1,0,1,6,0.0017679924091478266,0,0.0,0.0,0.0
http://chrisladroue.com,http://chrisladroue.com,1,7,8,9,0.0016258392368713403,0,6.0,3.9243697478991595,0.5
http://perceptualedge.com/blog,http://perceptualedge.com/blog,1,0,1,6,0.0017198281104763456,0,0.0,0.0,0.0
http://www.analysisfactor.com,http://www.analysisfactor.com,1,0,1,14,0.001750519786145347,0,0.0,0.0,0.0
http://mark.reid.name/iem,http://mark.reid.name/iem,3,0,3,15,0.0023167960288671633,0,0.0,0.0,0.0
http://www.seewhatyoumean.blogspot.com,Seewhatyoumean,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://micheleguieu.blogspot.com,"inspiration, etc...",1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://guidetodatamining.com,A Programmer's Guide to Data Mining,1,0,1,22,0.0016258392368713403,0,0.0,0.0,0.0
http://hao1990.blogspot.com,Hao's TechBlog,2,0,2,22,0.001645021111233638,0,0.0,0.0,0.0
http://pleasemakeanote.blogspot.com,Please Make A Note,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://cooldata.wordpress.com,CoolData blog,1,10,11,14,0.0017527882370504282,0,2.0,1.2857142857142858,13.5
http://www.2physics.com,2Physics,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://yihui.name/en,http://yihui.name/en,1,0,1,22,0.0016258392368713403,0,0.0,0.0,0.0
http://qchu.wordpress.com,Annoying Precision,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://ggorjan.blogspot.com,Gregor Gorjanc (gg),1,0,1,9,0.0017397287645656314,0,0.0,0.0,0.0
http://fishyoperations.com,FishyOperations,0,2,2,9,0.0016015298538583234,0,1.0,1.0,0.0
http://scienceblogs.com/digitalbio,Discovering Biology in a Digital World,2,0,2,18,0.0016887807451001972,0,0.0,0.0,0.0
http://socialmediagraphics.posterous.com,http://socialmediagraphics.posterous.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://serialconsign.com,http://serialconsign.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://blog.fejes.ca,blog.fejes.ca,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://www.globalpolicyjournal.com,http://www.globalpolicyjournal.com,1,0,1,9,0.0017527882370504282,0,0.0,0.0,0.0
http://rjlipton.wordpress.com,Gdel's Lost Letter and P=NP,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.kinecthacks.net,KinectHacks.net,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.technologyreview.com/stream,http://www.technologyreview.com/stream,1,0,1,18,0.0018737949436041122,0,0.0,0.0,0.0
http://bpr3.org/?page_id=56,http://bpr3.org/?page_id=56,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
/,/,3,0,3,7,0.0023636178371054715,0,0.0,0.0,0.0
http://www.fluxvfx.com/shop/infographics,http://www.fluxvfx.com/shop/infographics,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://phylogenomics.blogspot.com,The Tree of Life,3,0,3,18,0.002123057950691826,0,0.0,0.0,0.0
http://iitstatwizards.weebly.com,http://iitstatwizards.weebly.com,1,0,1,17,0.0018737949436041122,8,0.0,0.0,0.0
http://minethatdata.blogspot.com,http://minethatdata.blogspot.com,1,0,1,14,0.0019735226960698846,0,0.0,0.0,0.0
http://danallenby.wordpress.com,Ideas for Annual Giving,1,0,1,14,0.001750519786145347,0,0.0,0.0,0.0
http://www.willowgarage.com/blog,http://www.willowgarage.com/blog,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://yall1.blogs.rice.edu,http://yall1.blogs.rice.edu,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.theanalysisfactor.com,The Analysis Factor,1,0,1,14,0.0017527882370504282,0,0.0,0.0,0.0
http://www.ngsleaders.org,http://www.ngsleaders.org,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://ngs-brescia.blogspot.it,http://ngs-brescia.blogspot.it,1,10,11,18,0.0016258392368713403,0,2.0,1.7560975609756098,6.833333333333333
http://www.pitchinteractive.com,http://www.pitchinteractive.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.rensenieuwenhuis.nl,Curving Normality,1,0,1,7,0.001764761021490506,0,0.0,0.0,0.0
http://blog.oddhead.com,Oddhead Blog,2,0,2,15,0.0022777614885860736,0,0.0,0.0,0.0
http://www.visualnews.com/category/infographics,Visual News,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.badscience.net,Bad Science,1,0,1,26,0.0017012303427699094,0,0.0,0.0,0.0
http://igraphicsexplained.blogspot.com,iGraphics explained,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.excelcharts.com/blog,The Excel Charts Blog,2,0,2,6,0.001836523407161793,0,0.0,0.0,0.0
http://engineering-returns.com,Engineering Returns,1,0,1,20,0.0018284174286464807,0,0.0,0.0,0.0
http://blogs.forbes.com/matthewherper,The Medicine Show,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://machine-learning.blogspot.com,"Social Media, Data Mining & Machine Learning",1,0,1,15,0.0019522601221968231,0,0.0,0.0,0.0
http://blog.plover.com,The Universe of Discourse,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://conflate.net/inductio,http://conflate.net/inductio,1,0,1,16,0.0033750745085410557,0,0.0,0.0,0.0
http://www.informationisbeautiful.net,Information Is Beautiful,7,0,7,6,0.002866650443983458,0,0.0,0.0,0.0
http://understandinguncertainty.org/blog,http://understandinguncertainty.org/blog,1,0,1,26,0.0017012303427699094,0,0.0,0.0,0.0
http://vizwiz.blogspot.com,VizWiz,1,0,1,6,0.0017679924091478266,0,0.0,0.0,0.0
http://scienceblogs.com/evolgen,evolgen,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://nlpers.blogspot.com,natural language processing blog,2,0,2,15,0.001966065760528664,0,0.0,0.0,0.0
http://www.styleandflow.com,Information Graphics Gallery | Info Graphics Inspiration | Style & Flow,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://linbaba.wordpress.com,Journey into Randomness,3,7,10,15,0.0018409781182177807,0,7.0,4.0423728813559325,270.25000000000006
http://vizthink.com,http://vizthink.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://wildaboutmath.com,Wild About Math!,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://alstatr.blogspot.com,ALSTAT R Blog,0,5,5,17,0.0016015298538583234,8,1.0,1.0,0.0
